id;age;job;marital;education;housing;contact;month;duration;campaign;y
120235;33;technician;married;university.degree;yes;cellular;aug;312;2;no
175657;44;blue-collar;married;basic.4y;no;cellular;aug;438;1;no
182233;45;retired;married;basic.9y;yes;cellular;aug;601;1;no
138660;45;blue-collar;married;basic.4y;no;cellular;aug;83;1;no
168414;35;admin.;married;university.degree;yes;cellular;aug;39;6;no
116282;45;blue-collar;married;basic.4y;no;cellular;aug;163;1;no
112208;45;blue-collar;married;basic.4y;no;cellular;aug;131;1;no
176545;58;blue-collar;married;basic.4y;yes;cellular;aug;127;1;no
137791;37;management;married;university.degree;no;cellular;aug;168;2;no
118421;46;blue-collar;married;high.school;no;cellular;aug;64;2;no
110823;47;blue-collar;married;basic.6y;yes;cellular;aug;55;2;no
193259;59;technician;married;professional.course;no;cellular;aug;378;4;no
116377;55;admin.;married;university.degree;no;cellular;aug;308;2;no
143046;31;admin.;single;university.degree;yes;cellular;aug;432;2;no
119472;56;retired;married;basic.4y;yes;cellular;aug;240;1;no
104172;31;technician;single;professional.course;yes;telephone;aug;115;3;no
110862;45;technician;married;professional.course;no;cellular;aug;851;4;no
186507;59;housemaid;married;basic.4y;no;cellular;aug;291;2;no
139021;31;technician;married;university.degree;yes;cellular;aug;224;2;no
148369;60;blue-collar;married;basic.4y;yes;cellular;aug;165;1;no
149821;52;blue-collar;married;basic.4y;yes;cellular;aug;126;1;no
173728;37;admin.;married;university.degree;no;cellular;aug;996;1;yes
189879;34;technician;married;university.degree;yes;cellular;aug;83;3;no
108572;51;technician;married;high.school;no;cellular;aug;108;1;no
198580;36;self-employed;married;basic.4y;yes;cellular;aug;175;4;no
192706;50;admin.;married;university.degree;no;cellular;aug;536;1;no
167844;44;technician;divorced;professional.course;yes;cellular;aug;1552;3;yes
110542;48;blue-collar;married;unknown;yes;cellular;aug;742;1;yes
104208;54;technician;married;professional.course;no;cellular;aug;171;3;no
146641;48;admin.;married;university.degree;yes;cellular;aug;203;7;no
111068;41;admin.;single;university.degree;yes;cellular;aug;132;3;no
117617;42;management;married;high.school;no;cellular;aug;588;3;no
168663;34;unknown;married;unknown;no;cellular;aug;245;3;no
106911;46;admin.;single;university.degree;unknown;cellular;aug;311;5;no
199131;37;technician;single;professional.course;no;cellular;aug;175;1;no
177759;30;admin.;single;university.degree;yes;cellular;aug;72;1;no
136411;47;management;married;university.degree;yes;cellular;aug;101;1;no
159469;34;admin.;single;university.degree;yes;cellular;aug;184;1;no
199944;34;admin.;single;university.degree;no;cellular;aug;147;1;no
196961;45;admin.;divorced;high.school;yes;cellular;aug;192;3;no
123643;36;technician;single;professional.course;no;cellular;aug;275;1;no
191971;46;blue-collar;married;basic.4y;yes;cellular;aug;269;3;no
127881;41;technician;married;high.school;no;cellular;aug;209;3;no
161608;32;admin.;single;university.degree;no;cellular;aug;130;3;no
148272;34;admin.;married;professional.course;yes;cellular;aug;276;3;no
116825;37;management;married;university.degree;yes;cellular;aug;54;1;no
134266;33;entrepreneur;married;university.degree;no;cellular;aug;83;7;no
173568;37;management;married;university.degree;yes;cellular;aug;160;1;no
156415;32;admin.;single;university.degree;yes;cellular;aug;459;3;no
172679;37;admin.;married;university.degree;no;cellular;aug;739;1;yes
104954;42;admin.;married;university.degree;no;cellular;aug;21;5;no
171078;35;admin.;married;university.degree;yes;cellular;aug;252;5;no
196577;46;management;married;high.school;no;cellular;aug;322;5;no
100093;43;technician;married;professional.course;no;cellular;aug;54;3;no
110888;58;retired;married;professional.course;yes;cellular;aug;406;3;no
154596;32;technician;single;university.degree;yes;cellular;aug;127;3;no
155021;30;admin.;married;university.degree;yes;cellular;aug;395;4;no
159697;42;admin.;single;university.degree;no;cellular;aug;286;3;no
197332;57;blue-collar;married;basic.6y;no;cellular;aug;433;3;no
197439;43;admin.;single;university.degree;yes;cellular;aug;57;4;no
116643;59;retired;married;high.school;no;cellular;aug;292;2;no
143685;48;admin.;married;high.school;no;cellular;aug;562;3;no
129521;34;admin.;divorced;high.school;no;cellular;aug;176;3;no
129151;53;technician;single;professional.course;no;cellular;aug;293;2;no
192115;54;retired;married;high.school;no;cellular;aug;543;4;no
129091;42;technician;married;professional.course;yes;cellular;aug;685;2;no
168533;33;technician;married;high.school;yes;cellular;aug;45;4;no
115985;45;blue-collar;married;basic.9y;no;cellular;aug;61;3;no
199430;35;self-employed;married;basic.4y;unknown;cellular;aug;227;3;no
115945;43;admin.;single;university.degree;yes;cellular;aug;79;3;no
195135;37;admin.;married;university.degree;no;cellular;aug;426;3;no
195197;31;services;married;professional.course;no;cellular;aug;80;2;no
151654;33;admin.;single;university.degree;yes;cellular;aug;236;4;no
105446;29;technician;single;university.degree;yes;cellular;aug;626;3;no
166135;41;technician;married;high.school;yes;cellular;aug;105;6;no
170084;32;admin.;single;university.degree;yes;cellular;aug;275;9;no
167740;49;management;married;university.degree;unknown;cellular;aug;178;4;no
119210;55;admin.;married;university.degree;no;cellular;aug;54;6;no
194650;32;admin.;single;university.degree;no;cellular;aug;226;5;no
101678;29;management;married;university.degree;no;cellular;aug;181;2;no
113720;47;entrepreneur;married;basic.6y;no;telephone;aug;244;3;no
168513;30;self-employed;single;university.degree;yes;cellular;aug;131;3;no
126250;39;technician;married;high.school;yes;cellular;aug;132;2;no
147500;47;management;married;university.degree;yes;cellular;aug;135;2;no
196514;49;housemaid;married;university.degree;yes;cellular;aug;210;2;no
163181;31;technician;single;university.degree;yes;cellular;aug;107;2;no
155349;52;blue-collar;married;basic.4y;yes;cellular;aug;1250;4;yes
169552;42;technician;married;professional.course;yes;cellular;aug;40;2;no
160752;43;admin.;single;university.degree;no;cellular;aug;1471;7;yes
169729;46;management;married;high.school;yes;cellular;aug;1456;3;yes
146356;35;technician;married;professional.course;yes;cellular;aug;122;3;no
163357;42;technician;married;professional.course;yes;cellular;aug;108;2;no
150180;45;technician;divorced;professional.course;no;cellular;aug;110;3;no
148532;45;unemployed;married;high.school;no;cellular;aug;186;2;no
107573;43;admin.;married;university.degree;yes;cellular;aug;297;7;no
161570;48;technician;married;high.school;no;cellular;aug;157;3;no
148450;41;technician;married;unknown;yes;cellular;aug;93;1;no
165012;37;technician;married;high.school;no;cellular;aug;91;1;no
128761;30;technician;single;university.degree;yes;cellular;aug;1288;3;yes
103773;36;admin.;married;university.degree;no;cellular;aug;187;1;no
146969;33;admin.;married;university.degree;yes;cellular;aug;59;1;no
195943;44;technician;divorced;professional.course;yes;cellular;aug;420;2;no
123604;47;technician;married;professional.course;yes;cellular;aug;117;1;no
155933;47;blue-collar;married;basic.4y;no;cellular;aug;82;1;no
148290;39;technician;single;professional.course;no;cellular;aug;122;1;no
133367;39;technician;single;professional.course;yes;cellular;aug;91;1;no
123618;32;technician;single;university.degree;no;cellular;aug;64;1;no
137264;32;technician;married;university.degree;yes;cellular;aug;67;1;no
144126;47;blue-collar;married;basic.4y;yes;cellular;aug;267;1;no
109110;32;technician;married;university.degree;yes;cellular;aug;74;1;no
117497;32;technician;married;university.degree;no;cellular;aug;131;1;no
122078;32;technician;married;university.degree;yes;cellular;aug;318;1;no
155005;30;technician;single;university.degree;yes;cellular;aug;78;1;no
175445;32;technician;married;university.degree;yes;cellular;aug;402;1;no
125859;30;technician;single;university.degree;yes;cellular;aug;133;1;no
179338;30;technician;single;university.degree;yes;cellular;aug;123;1;no
143907;30;technician;single;university.degree;no;cellular;aug;132;1;no
174517;32;admin.;single;university.degree;yes;cellular;aug;51;2;no
135686;30;technician;married;high.school;no;cellular;aug;51;1;no
108115;39;technician;single;university.degree;no;cellular;aug;163;1;no
120322;30;technician;single;university.degree;no;cellular;aug;666;1;no
100269;38;admin.;married;university.degree;no;cellular;aug;395;1;yes
102348;38;admin.;married;university.degree;no;cellular;aug;326;1;no
106982;39;technician;single;university.degree;yes;cellular;aug;292;1;no
143276;48;admin.;married;high.school;no;cellular;aug;663;2;yes
188596;51;housemaid;married;basic.4y;no;cellular;aug;126;1;no
170177;34;student;single;university.degree;no;cellular;aug;387;1;no
143920;29;admin.;married;university.degree;no;cellular;aug;108;1;no
100963;56;blue-collar;married;basic.4y;no;cellular;aug;135;1;no
121743;39;technician;single;professional.course;yes;cellular;aug;142;1;no
110433;48;blue-collar;married;basic.4y;yes;cellular;aug;85;1;no
123788;30;admin.;married;university.degree;no;cellular;aug;287;1;no
101838;44;blue-collar;married;basic.9y;no;cellular;aug;1056;1;yes
180523;46;blue-collar;married;basic.9y;yes;cellular;aug;48;1;no
170109;39;technician;married;professional.course;yes;cellular;aug;253;1;no
102201;38;services;single;high.school;yes;cellular;aug;228;1;no
176859;46;blue-collar;married;basic.9y;no;cellular;aug;124;1;no
152175;30;student;single;university.degree;yes;cellular;aug;358;1;no
174457;46;self-employed;married;basic.4y;no;cellular;aug;239;1;no
190620;48;blue-collar;married;basic.4y;yes;cellular;aug;84;1;no
182603;48;admin.;married;unknown;no;cellular;aug;262;1;no
179711;48;blue-collar;married;basic.4y;no;cellular;aug;224;1;no
130666;48;blue-collar;married;basic.4y;no;cellular;aug;274;1;no
174159;36;technician;married;university.degree;yes;cellular;aug;22;1;no
122073;54;blue-collar;married;basic.4y;yes;telephone;aug;309;2;no
162460;46;technician;single;professional.course;no;cellular;aug;128;1;no
198075;36;technician;married;university.degree;yes;cellular;aug;131;1;no
194422;35;technician;single;university.degree;yes;cellular;aug;159;1;no
110764;35;technician;single;university.degree;yes;cellular;aug;111;1;no
159089;31;self-employed;married;basic.4y;yes;cellular;aug;63;1;no
139137;35;technician;single;university.degree;yes;cellular;aug;30;1;no
160132;31;admin.;single;university.degree;yes;cellular;aug;1462;2;no
131867;35;technician;single;university.degree;yes;cellular;aug;205;1;no
167107;35;technician;single;university.degree;no;cellular;aug;165;1;no
110283;52;blue-collar;married;basic.9y;yes;cellular;aug;152;1;no
183351;29;technician;single;high.school;no;cellular;aug;225;4;no
165746;32;technician;married;university.degree;yes;cellular;aug;228;2;no
141898;44;admin.;married;university.degree;yes;cellular;aug;36;1;no
145250;29;technician;single;professional.course;yes;cellular;aug;199;1;no
189218;35;technician;married;professional.course;no;cellular;aug;154;1;no
147944;44;admin.;married;university.degree;yes;cellular;aug;163;1;no
174709;41;admin.;single;university.degree;yes;cellular;aug;566;3;yes
176765;45;blue-collar;married;professional.course;yes;cellular;aug;105;1;no
142475;33;admin.;married;university.degree;yes;cellular;aug;1834;1;no
162484;45;blue-collar;married;professional.course;no;cellular;aug;398;1;no
140917;49;housemaid;married;university.degree;yes;cellular;aug;131;1;no
179246;33;admin.;married;university.degree;no;cellular;aug;148;1;no
175777;56;retired;married;high.school;yes;cellular;aug;674;1;yes
184419;43;admin.;single;university.degree;no;cellular;aug;306;3;no
178971;33;admin.;married;university.degree;no;cellular;aug;196;1;no
162561;32;admin.;single;university.degree;yes;cellular;aug;1327;5;yes
168546;31;admin.;divorced;university.degree;yes;cellular;aug;46;1;no
140060;38;services;single;high.school;yes;cellular;aug;235;1;no
173881;31;admin.;divorced;university.degree;yes;cellular;aug;177;1;no
191147;31;admin.;divorced;university.degree;no;cellular;aug;359;1;no
163801;59;retired;married;professional.course;no;cellular;aug;71;1;no
162613;58;retired;married;professional.course;yes;cellular;aug;173;1;no
155506;34;technician;divorced;university.degree;yes;cellular;aug;526;1;yes
123217;33;technician;married;high.school;no;cellular;aug;401;2;yes
197692;48;blue-collar;married;basic.9y;yes;cellular;aug;122;1;no
176497;41;technician;divorced;university.degree;no;cellular;aug;140;1;no
127715;41;technician;divorced;university.degree;yes;cellular;aug;95;1;no
136613;41;technician;divorced;university.degree;no;cellular;aug;86;1;no
193600;40;housemaid;divorced;basic.9y;yes;cellular;aug;144;1;no
152122;31;admin.;single;university.degree;no;cellular;aug;116;1;no
172290;31;admin.;single;university.degree;yes;cellular;aug;67;1;no
118314;35;technician;single;university.degree;no;cellular;aug;92;2;no
151765;52;management;married;university.degree;yes;cellular;aug;118;1;no
194879;32;technician;married;university.degree;no;cellular;aug;155;1;no
101596;32;technician;married;university.degree;no;cellular;aug;137;1;no
138398;42;admin.;divorced;university.degree;yes;cellular;aug;85;3;no
197323;32;technician;married;university.degree;no;cellular;aug;251;1;no
100715;48;services;married;basic.4y;no;cellular;aug;88;1;no
116652;48;services;married;basic.4y;yes;cellular;aug;137;1;no
101832;39;admin.;single;high.school;yes;cellular;aug;73;1;no
106978;39;admin.;single;high.school;no;cellular;aug;92;1;no
139258;39;admin.;single;high.school;unknown;cellular;aug;125;1;no
190705;39;admin.;single;high.school;no;cellular;aug;257;1;no
170784;55;blue-collar;married;basic.4y;yes;cellular;aug;100;1;no
116224;49;admin.;married;basic.9y;no;cellular;aug;86;3;no
140254;49;management;married;university.degree;yes;cellular;aug;87;1;no
179607;35;technician;single;professional.course;yes;cellular;aug;493;1;no
105655;56;admin.;married;basic.6y;no;cellular;aug;102;1;no
150810;49;admin.;married;high.school;yes;cellular;aug;82;1;no
185809;44;admin.;divorced;university.degree;yes;cellular;aug;169;1;no
120329;50;services;married;basic.6y;yes;cellular;aug;181;1;no
153407;53;blue-collar;married;basic.9y;yes;cellular;aug;64;1;no
195222;47;admin.;single;university.degree;yes;cellular;aug;156;4;no
191951;30;blue-collar;single;high.school;yes;cellular;aug;296;7;no
189354;31;admin.;married;high.school;no;cellular;aug;57;1;no
146035;33;technician;single;professional.course;no;cellular;aug;14;1;no
158749;46;technician;single;university.degree;no;cellular;aug;185;2;no
172944;41;technician;married;professional.course;yes;cellular;aug;306;1;no
133970;29;admin.;single;high.school;yes;cellular;aug;61;1;no
167484;41;unemployed;divorced;university.degree;yes;cellular;aug;122;1;no
118604;29;admin.;single;high.school;yes;cellular;aug;150;1;no
158712;41;unemployed;divorced;university.degree;yes;cellular;aug;229;1;no
147786;30;technician;single;university.degree;yes;cellular;aug;103;2;no
186766;36;admin.;married;university.degree;yes;cellular;aug;94;1;no
139697;50;blue-collar;married;basic.9y;no;cellular;aug;203;1;no
140598;36;admin.;married;university.degree;no;cellular;aug;90;1;no
175804;36;admin.;married;university.degree;no;cellular;aug;111;1;no
170289;48;blue-collar;married;basic.9y;no;cellular;aug;106;2;no
112719;45;self-employed;married;basic.4y;no;cellular;aug;64;1;no
121961;37;admin.;married;university.degree;no;cellular;aug;105;1;no
128540;37;admin.;married;university.degree;yes;cellular;aug;244;1;no
193920;59;retired;married;high.school;unknown;telephone;aug;204;2;no
158236;36;technician;divorced;university.degree;yes;cellular;aug;197;1;no
105469;46;technician;single;university.degree;no;cellular;aug;119;3;no
124796;50;admin.;married;university.degree;no;cellular;aug;88;2;no
107954;38;housemaid;married;basic.4y;no;cellular;aug;231;1;no
150563;34;technician;married;high.school;yes;cellular;aug;112;5;no
153250;39;admin.;single;high.school;no;cellular;aug;216;2;no
188269;56;retired;married;high.school;yes;cellular;aug;252;2;no
168532;33;admin.;married;university.degree;yes;cellular;aug;259;2;no
110788;31;services;married;professional.course;yes;cellular;aug;133;5;no
154900;56;blue-collar;married;basic.9y;yes;cellular;aug;89;2;no
140080;53;blue-collar;married;basic.9y;yes;cellular;aug;504;2;no
174360;45;blue-collar;married;basic.9y;yes;cellular;aug;84;5;no
142237;44;admin.;married;university.degree;no;cellular;aug;84;10;no
115972;48;services;married;basic.4y;no;cellular;aug;187;2;no
177109;45;self-employed;married;basic.4y;yes;cellular;aug;266;2;no
103561;31;admin.;married;high.school;no;cellular;aug;155;2;no
156622;29;services;single;professional.course;yes;cellular;aug;99;3;no
161325;29;technician;single;high.school;yes;cellular;aug;643;3;no
152300;48;technician;married;professional.course;yes;cellular;aug;107;2;no
167638;39;admin.;married;university.degree;yes;cellular;aug;90;2;no
117966;50;technician;married;professional.course;yes;cellular;aug;122;2;no
137668;38;admin.;married;university.degree;no;cellular;aug;89;2;no
119840;42;management;married;university.degree;yes;cellular;aug;109;5;no
135821;29;admin.;single;university.degree;yes;cellular;aug;228;3;no
156273;38;admin.;married;university.degree;no;cellular;aug;30;2;no
104200;35;management;married;university.degree;yes;cellular;aug;76;1;no
129344;39;management;married;university.degree;no;cellular;aug;1321;6;yes
109208;45;self-employed;married;basic.4y;yes;cellular;aug;797;1;yes
127771;50;admin.;married;university.degree;no;cellular;aug;407;2;no
140900;47;management;married;high.school;no;cellular;aug;276;1;no
183638;33;admin.;married;university.degree;yes;cellular;aug;59;1;no
184754;33;admin.;married;university.degree;no;cellular;aug;168;1;no
187216;50;services;married;unknown;yes;cellular;aug;90;2;no
142944;45;admin.;divorced;university.degree;no;cellular;aug;205;4;no
139107;39;admin.;married;university.degree;no;cellular;aug;436;2;no
187507;56;technician;married;professional.course;no;cellular;aug;190;1;no
129901;56;blue-collar;married;basic.4y;no;cellular;aug;360;1;no
134667;54;admin.;single;university.degree;no;cellular;aug;218;2;no
115619;51;blue-collar;married;basic.4y;yes;cellular;aug;174;2;no
133846;45;entrepreneur;married;university.degree;no;cellular;aug;254;2;no
122954;46;admin.;married;basic.9y;no;cellular;aug;73;6;no
186178;58;admin.;married;high.school;yes;cellular;aug;107;1;no
159440;58;admin.;married;high.school;no;cellular;aug;214;1;no
122224;34;management;married;university.degree;no;cellular;aug;82;2;no
161172;45;self-employed;married;basic.4y;no;cellular;aug;65;2;no
198286;30;admin.;married;university.degree;no;cellular;aug;194;5;no
179700;46;blue-collar;married;basic.9y;no;cellular;aug;67;1;no
179485;48;services;married;basic.4y;no;cellular;aug;118;2;no
108844;44;unemployed;married;professional.course;no;cellular;aug;105;2;no
191062;50;technician;married;professional.course;no;cellular;aug;139;2;no
170878;37;student;married;professional.course;yes;cellular;aug;72;1;no
195828;37;student;married;professional.course;no;cellular;aug;266;1;no
128194;37;admin.;single;university.degree;no;telephone;aug;118;3;no
185240;32;admin.;single;university.degree;yes;cellular;aug;140;2;no
149849;47;management;married;high.school;no;cellular;aug;3422;1;no
167671;49;technician;married;professional.course;yes;cellular;aug;238;1;no
187776;33;unknown;married;unknown;no;cellular;aug;142;1;no
167501;32;admin.;single;university.degree;no;cellular;aug;159;2;no
138643;47;management;married;university.degree;yes;cellular;aug;20;1;no
163674;47;management;married;university.degree;no;cellular;aug;152;1;no
181302;41;self-employed;married;university.degree;no;cellular;aug;314;2;no
135993;34;technician;single;professional.course;yes;cellular;aug;414;2;no
147666;38;services;single;high.school;yes;cellular;aug;122;3;no
175862;56;blue-collar;married;basic.4y;no;cellular;aug;163;2;no
128820;48;blue-collar;married;basic.4y;yes;cellular;aug;115;3;no
124898;33;admin.;married;university.degree;yes;cellular;aug;83;1;no
146028;30;technician;single;university.degree;yes;cellular;aug;108;2;no
109677;57;technician;married;high.school;no;cellular;aug;1230;1;no
104443;33;admin.;married;university.degree;yes;cellular;aug;118;1;no
104497;52;technician;divorced;high.school;yes;cellular;aug;101;1;no
126092;36;admin.;single;university.degree;no;cellular;aug;110;1;no
112804;36;admin.;single;university.degree;yes;cellular;aug;117;1;no
121385;57;admin.;married;university.degree;yes;cellular;aug;74;1;no
115236;36;admin.;married;high.school;yes;cellular;aug;165;3;no
108889;53;blue-collar;married;basic.4y;yes;cellular;aug;446;1;no
169034;54;admin.;married;university.degree;yes;cellular;aug;201;2;no
171659;37;housemaid;married;high.school;no;cellular;aug;126;1;no
103183;37;housemaid;married;high.school;yes;cellular;aug;481;1;no
168163;46;technician;married;professional.course;no;cellular;aug;166;3;no
108896;54;self-employed;married;basic.9y;yes;cellular;aug;429;3;yes
112825;57;admin.;single;university.degree;no;cellular;aug;105;1;no
140984;48;admin.;single;university.degree;yes;cellular;aug;408;1;no
179832;50;blue-collar;married;basic.4y;yes;cellular;aug;198;4;no
115646;48;blue-collar;married;basic.4y;no;cellular;aug;180;3;no
142110;50;entrepreneur;married;professional.course;yes;cellular;aug;184;1;no
121889;41;admin.;divorced;university.degree;yes;cellular;aug;339;3;no
128936;51;technician;married;professional.course;yes;cellular;aug;291;1;no
145460;32;admin.;married;high.school;yes;cellular;aug;117;1;no
178899;42;admin.;married;university.degree;yes;cellular;aug;162;5;no
102354;39;management;married;high.school;no;cellular;aug;402;2;no
164399;47;admin.;divorced;university.degree;no;cellular;aug;235;7;no
178620;36;admin.;married;high.school;no;cellular;aug;324;3;no
121332;32;admin.;married;high.school;no;cellular;aug;876;1;yes
103323;48;admin.;married;university.degree;yes;cellular;aug;321;3;no
156519;35;technician;married;professional.course;no;cellular;aug;72;2;no
154028;50;blue-collar;married;basic.9y;no;cellular;aug;524;3;no
168829;30;admin.;single;university.degree;no;cellular;aug;122;5;no
163631;31;housemaid;married;basic.4y;no;cellular;aug;235;1;no
131695;31;housemaid;married;basic.4y;yes;cellular;aug;248;1;no
192822;48;technician;married;university.degree;yes;cellular;aug;409;2;no
197209;48;blue-collar;married;unknown;unknown;cellular;aug;642;3;no
134243;50;admin.;married;basic.9y;yes;cellular;aug;61;1;no
137455;50;admin.;married;basic.9y;no;cellular;aug;84;1;no
101508;55;retired;married;professional.course;yes;cellular;aug;181;3;no
129418;34;admin.;single;university.degree;yes;cellular;aug;1934;2;no
148740;52;technician;married;professional.course;yes;cellular;aug;88;3;no
191022;38;technician;married;high.school;yes;cellular;aug;452;3;no
132699;45;admin.;married;basic.9y;no;cellular;aug;524;5;no
196028;56;technician;married;professional.course;yes;cellular;aug;124;3;no
137487;42;admin.;married;university.degree;yes;cellular;aug;51;7;no
152279;52;technician;single;professional.course;yes;cellular;aug;365;5;no
182516;39;management;married;high.school;no;cellular;aug;82;4;no
185561;48;blue-collar;married;basic.4y;no;cellular;aug;90;3;no
127118;60;retired;married;professional.course;yes;cellular;aug;448;3;no
157693;32;admin.;divorced;university.degree;yes;telephone;aug;262;7;no
117211;48;blue-collar;married;basic.4y;no;cellular;aug;37;3;no
154137;39;admin.;married;university.degree;yes;cellular;aug;217;3;no
133270;40;admin.;single;university.degree;yes;cellular;aug;123;3;no
162764;34;technician;single;university.degree;yes;cellular;aug;336;3;no
177139;55;admin.;married;unknown;yes;cellular;aug;197;4;no
164776;44;self-employed;married;university.degree;no;cellular;aug;242;4;no
187282;45;blue-collar;married;basic.9y;yes;cellular;aug;773;5;yes
194401;49;technician;married;professional.course;yes;cellular;aug;142;2;no
167197;58;unemployed;married;professional.course;yes;cellular;aug;147;3;no
150260;34;admin.;single;university.degree;no;cellular;aug;161;3;no
150081;30;admin.;single;university.degree;no;cellular;aug;1336;4;yes
159391;45;blue-collar;married;high.school;no;cellular;aug;124;3;no
187057;56;admin.;married;university.degree;no;cellular;aug;260;3;no
108712;48;blue-collar;married;basic.4y;yes;cellular;aug;111;5;no
185423;48;blue-collar;married;basic.4y;no;cellular;aug;96;3;no
193660;58;unemployed;married;professional.course;yes;cellular;aug;191;2;no
127468;50;entrepreneur;married;professional.course;yes;cellular;aug;293;4;no
129674;44;self-employed;married;university.degree;no;cellular;aug;107;3;no
106257;37;housemaid;married;high.school;no;cellular;aug;534;2;no
199017;51;technician;divorced;professional.course;yes;cellular;aug;158;3;no
114166;38;housemaid;married;basic.6y;yes;cellular;aug;256;3;no
163945;58;unemployed;married;professional.course;no;cellular;aug;123;3;no
126689;34;admin.;single;university.degree;yes;cellular;aug;259;3;no
134171;31;admin.;single;university.degree;no;cellular;aug;173;3;no
190753;30;technician;single;professional.course;yes;cellular;aug;452;5;yes
156293;36;admin.;married;high.school;yes;cellular;aug;163;5;no
121477;45;technician;married;university.degree;no;telephone;aug;430;3;no
139791;32;admin.;married;university.degree;no;cellular;aug;258;2;no
155617;45;blue-collar;married;basic.4y;yes;cellular;aug;163;3;no
134974;31;technician;married;university.degree;yes;cellular;aug;265;3;no
105135;38;management;married;university.degree;yes;telephone;aug;35;4;no
150382;38;admin.;married;university.degree;yes;cellular;aug;191;3;no
137323;30;admin.;single;university.degree;no;cellular;aug;152;4;no
105503;30;technician;single;professional.course;yes;cellular;aug;93;4;no
131054;34;technician;single;university.degree;yes;cellular;aug;385;4;no
153165;59;unemployed;married;professional.course;no;cellular;aug;82;3;no
168440;31;admin.;married;university.degree;no;cellular;aug;112;3;no
181087;34;admin.;single;university.degree;yes;cellular;aug;419;3;no
122022;56;admin.;married;basic.4y;no;cellular;aug;82;3;no
148323;30;admin.;married;high.school;no;cellular;aug;390;3;no
107628;30;admin.;single;university.degree;no;cellular;aug;185;4;no
114604;46;services;married;basic.6y;yes;cellular;aug;160;3;no
114269;51;admin.;divorced;university.degree;yes;cellular;aug;218;6;no
148173;46;technician;married;professional.course;yes;cellular;aug;721;5;no
188565;34;admin.;married;university.degree;yes;cellular;aug;201;4;no
183109;39;management;married;high.school;no;cellular;aug;215;3;no
148891;47;technician;married;high.school;yes;cellular;aug;152;5;no
155511;33;self-employed;married;university.degree;no;cellular;aug;36;7;no
165250;44;blue-collar;married;professional.course;no;cellular;aug;90;4;no
160885;33;technician;single;professional.course;no;cellular;aug;94;1;no
102043;51;blue-collar;married;basic.4y;yes;cellular;aug;174;1;no
163096;51;blue-collar;married;basic.4y;no;cellular;aug;153;1;no
101997;51;blue-collar;married;basic.4y;no;cellular;aug;116;1;no
196553;42;admin.;married;university.degree;yes;cellular;aug;231;1;no
150665;51;blue-collar;married;basic.4y;yes;cellular;aug;129;1;no
113570;31;technician;single;professional.course;no;cellular;aug;193;2;yes
163622;31;entrepreneur;married;university.degree;yes;cellular;aug;138;1;no
112988;31;entrepreneur;married;university.degree;no;cellular;aug;188;1;no
116294;34;admin.;single;university.degree;yes;cellular;aug;191;3;no
165345;50;entrepreneur;married;professional.course;yes;cellular;aug;1306;4;yes
175867;35;technician;married;high.school;no;telephone;aug;243;1;yes
100871;31;admin.;married;university.degree;no;cellular;aug;96;2;no
199750;37;technician;married;professional.course;no;cellular;aug;188;1;no
145389;31;admin.;married;professional.course;yes;cellular;aug;126;1;no
131763;38;technician;divorced;professional.course;yes;cellular;aug;130;1;no
102202;33;admin.;married;university.degree;no;cellular;aug;58;1;no
130597;38;technician;divorced;professional.course;yes;cellular;aug;117;1;no
142167;32;admin.;married;high.school;no;cellular;aug;52;8;no
122798;38;technician;divorced;professional.course;yes;cellular;aug;550;1;no
132929;47;services;married;high.school;no;cellular;aug;130;1;no
117127;57;admin.;married;university.degree;yes;cellular;aug;161;1;no
175858;51;technician;divorced;professional.course;no;cellular;aug;50;3;no
105037;50;unemployed;married;professional.course;no;cellular;aug;135;1;no
118846;36;technician;divorced;university.degree;yes;cellular;aug;207;1;no
151723;50;unemployed;married;professional.course;yes;cellular;aug;133;1;no
161408;57;retired;married;professional.course;yes;cellular;aug;282;3;no
184396;33;technician;married;high.school;no;cellular;aug;442;1;no
103350;35;admin.;single;university.degree;yes;cellular;aug;299;4;no
166242;47;self-employed;married;basic.9y;yes;cellular;aug;146;1;no
107683;33;housemaid;married;basic.9y;yes;cellular;aug;147;1;no
130237;51;technician;married;university.degree;no;cellular;aug;82;1;no
163014;34;technician;married;professional.course;yes;cellular;aug;31;1;no
113287;31;admin.;single;university.degree;yes;cellular;aug;292;1;no
100563;34;technician;married;professional.course;no;cellular;aug;161;1;no
164549;52;blue-collar;married;high.school;no;cellular;aug;161;4;no
193763;46;entrepreneur;married;basic.9y;no;cellular;aug;169;1;no
161484;51;blue-collar;married;basic.4y;yes;cellular;aug;207;1;no
190305;51;blue-collar;married;basic.4y;yes;cellular;aug;205;1;no
179469;38;management;married;university.degree;yes;cellular;aug;102;1;no
103837;47;admin.;married;high.school;yes;cellular;aug;106;1;no
176279;45;technician;married;high.school;yes;cellular;aug;243;1;no
104737;30;admin.;single;university.degree;no;cellular;aug;60;3;no
117830;58;retired;married;high.school;yes;cellular;aug;166;1;no
196101;47;services;married;high.school;yes;cellular;aug;207;1;no
196089;34;admin.;married;university.degree;yes;cellular;aug;193;1;no
140581;54;blue-collar;married;basic.9y;yes;cellular;aug;129;5;no
127098;47;services;married;high.school;yes;cellular;aug;502;1;no
121580;39;technician;married;professional.course;no;cellular;aug;49;1;no
